schools/0/distance,schools/1/rating,bathrooms,resoFacts/bedrooms,yearBuilt,latitude,longitude,lotSizeInSqft,livingArea,propertyTaxRate,resoFacts/hasCooling,resoFacts/hasHeating,address/city,resoFacts/parkingCapacity,distance_to_city_center,sale_month,sale_week,mortgageRates/thirtyYearFixedRate,high_value_flooring,monthlyHoaFee_imputed,price,resoFacts/hasGarage_True,resoFacts/hasSpa_1.0,resoFacts/hasHomeWarranty_True,resoFacts/hasView_True,resoFacts/homeType_Condo,resoFacts/homeType_Cooperative,resoFacts/homeType_MobileManufactured,resoFacts/homeType_MultiFamily,resoFacts/homeType_SingleFamily,resoFacts/homeType_Townhouse,resoFacts/homeType_Unknown,resoFacts/homeType_VacantLand,resoFacts/hasAttachedProperty_True,nearest_hospital_distance_km,nearest_airport_distance_km,distance_to_beach_km,county,county_clean,gdp_2019,log_gdp_2019,log_distance_to_beach_km
0.4322756600702127,7.666666666666667,1.0,2.0,1910.0,36.620342,-121.92271,3800.0,998.0,1.1,0,1,Pacific Grove,2.0,0.6194009588554233,7.0,27,5.527,0,0.0,1220000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.04253336164173545,0.08645405554396275,0.6126155181863231,Monterey County,Monterey,29455388000.0,24.10614268446953,-0.490017753225683
0.8743033862543681,6.0,2.0,3.0,1973.0,37.3929,-121.965515,2928.3333333333335,1289.0,1.21,1,1,Santa Clara,2.0,4.409598046373223,8.0,32,5.527,0,455.0,1176000,1.0,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False,0.06647444002421656,0.04732108943165853,46.870649849927624,Santa Clara County,Santa Clara,331938134000.0,26.52821444512532,3.8473916767825473
0.46808350044564156,8.333333333333334,2.0,2.0,1920.0,37.72563,-122.45929,3027.0,1426.0,1.18,0,1,San Francisco,2.0,6.504984451076569,8.0,34,5.527,0,13.0,1550000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.023812973947280495,0.1360127117772475,5.872075436757971,San Francisco County,San Francisco,203486742000.0,26.038866689829565,1.7702081380890218
0.18465599183957018,3.3333333333333335,3.0,3.0,1948.0,34.16355,-118.49965,12168.0,2250.0,1.16,0,1,Encino,1.0,0.5042841951084382,8.0,35,5.527,0,0.0,2025000,0.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.014120538219090388,0.047257604890642964,11.465288241015253,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,2.4393240569458894
0.31778669682850097,7.666666666666667,3.0,4.0,1996.0,38.7271,-121.21043,9862.0,3025.0,1.09,1,1,Granite Bay,3.0,5.745179789164816,8.0,35,5.527,0,64.0,1242500,1.0,True,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.04504793622008946,0.19252356556016764,3.132202777579517,Placer County,Placer,24708238000.0,23.93040254724136,1.1417365198321023
0.13577087143785002,6.0,3.0,4.0,1950.0,33.97298,-118.40312,10728.0,2852.0,1.16,0,1,Los Angeles,4.0,17.13205030468479,6.0,26,5.527,0,2.0,1846664,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.03004491512301838,0.03072489943026972,6.264968962599155,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,1.834973634241451
0.2,6.666666666666667,4.0,5.0,1950.0,33.863987,-118.14682,6257.0,2418.0,1.16,1,1,Long Beach,0.0,11.302446805806944,7.0,30,5.527,0,0.0,1270000,0.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.0045637080466219985,0.04646184091273345,11.659660887052185,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,2.456135097056206
0.31912212545595253,6.333333333333333,3.0,4.0,1957.0,37.752308,-122.45065,2748.0,1800.0,1.18,0,1,San Francisco,2.0,3.7224750847078356,7.0,28,5.527,0,0.0,1506500,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.006923230286665515,0.15335650627541034,5.294191688799559,San Francisco County,San Francisco,203486742000.0,26.038866689829565,1.6666103118383895
0.3867360798371376,7.666666666666667,2.0,3.0,1950.0,37.354336,-121.96745,5663.0,1336.0,1.21,0,1,Santa Clara,2.0,1.083080908846053,7.0,28,5.527,0,0.0,1705000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.036686890119650685,0.03923371613802942,42.59207332625623,Santa Clara County,Santa Clara,331938134000.0,26.52821444512532,3.751668163808144
0.18210260484362456,5.0,2.0,2.0,1949.0,37.34828,-121.95797,5985.0,1142.0,1.21,0,1,Santa Clara,1.0,0.6919240636721569,9.0,37,5.527,0,1.0,1132000,0.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.02824241959370434,0.032246358709159866,42.03505724983777,Santa Clara County,Santa Clara,331938134000.0,26.52821444512532,3.7385039665427446
0.9283649996884297,6.666666666666667,3.0,4.0,2007.0,36.946968,-121.870514,5924.0,2635.0,1.1433333333333333,0,1,Aptos,4.0,4.320436775172408,8.0,35,5.527,1,0.0,2450000,1.0,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.08009828453616011,0.08165315756907979,10.433653418675362,Santa Cruz County,Santa Cruz,16467676000.0,23.524665266140243,2.3450364875136684
0.939940100767274,6.333333333333333,2.0,4.0,1977.0,37.138817,-121.67053,7841.0,2176.0,1.1533333333333333,1,1,Morgan Hill,2.0,1.7028804762418117,8.0,35,5.527,0,0.0,1300000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.14244061422155901,0.09333067843426389,21.32214618717116,Santa Clara County,Santa Clara,331938134000.0,26.52821444512532,3.0597462596707663
0.08219966427989886,7.666666666666667,3.0,5.0,1966.0,37.566654,-122.2589,5227.0,2010.0,1.11,1,1,Foster City,2.0,1.4065695094103017,8.0,31,5.527,0,0.0,2200000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.05393251461829,0.05559532153878019,4.594925916650452,San Mateo County,San Mateo,134541113000.0,25.625135662142327,1.5249526330771255
0.3545064632869542,4.333333333333333,1.0,2.0,1945.0,37.75088,-122.48665,2996.0,1137.0,1.18,0,1,San Francisco,1.0,6.4869979634317785,9.0,36,5.527,0,0.0,1283000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.029794375941674372,0.17288794516969955,2.292622209254,San Francisco County,San Francisco,203486742000.0,26.038866689829565,0.8296962320172866
0.36479687197732746,4.333333333333333,2.0,4.0,1958.0,33.761158,-118.31371,6617.0,1819.0,1.16,1,1,Rancho Palos Verdes,2.0,7.024433792214625,8.0,35,5.527,0,0.0,1351500,1.0,True,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.023355233212426517,0.049541085595698496,7.438577121943437,Los Angeles County,Los Angeles,819446415000.0,27.431894845561082,2.006679583504338
0.8902280422641881,6.0,2.0,3.0,1950.0,36.62556,-121.928276,7000.0,1604.0,1.1533333333333333,0,1,Pacific Grove,1.0,1.3600213102697636,7.0,30,5.527,0,0.0,1220000,1.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.04905531088954173,0.0936398623664021,1.0345467922003537,Monterey County,Monterey,29455388000.0,24.10614268446953,0.03396344888701804
0.35503183255197046,7.333333333333333,2.0,4.0,1952.0,37.31876,-122.003624,5832.0,1578.0,1.21,0,1,Cupertino,0.0,2.552490055207958,9.0,37,5.527,0,0.0,2326500,0.0,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,0.017306268121762485,0.08648706156414261,3.6613286268769585,Santa Clara County,Santa Clara,331938134000.0,26.52821444512532,1.2978260943479791
