Predicted Price
1075546.1
1090697.2
1551925.1
1004754.75
833781.8
900100.1
1123380.2
1126280.2
983206.9
842505.3
975494.7
1273234.0
675941.8
675941.8
1299991.8
1041710.2
1023900.25
860481.0
1112321.8
1322877.9
827721.1
868786.6
1130817.8
856781.4
916072.06
1305980.4
916878.94
1194169.0
1280985.8
858345.6
1157963.6
628639.1
777916.6
1136770.6
1182947.0
1241234.8
1122088.6
1124392.1
1053250.0
935075.06
1307204.6
772961.8
827136.7
1088140.1
821212.5
859776.6
867278.1
814821.4
810950.3
892699.9
987812.2
865907.7
843340.44
876341.1
991791.8
826444.3
865337.94
827708.3
884835.56
498193.06
1059313.2
668883.4
900263.75
723381.94
910185.1
913199.94
1074551.5
830249.2
1017949.3
1127735.5
1072056.1
1072056.1
826988.6
1072056.1
1284007.8
1130326.4
1157697.2
1248312.1
1349250.1
739389.4
1202538.4
1132479.8
1350947.1
880256.4
796651.56
1063977.8
787113.06
903753.25
1181114.1
1546787.5
1368628.2
1253447.9
1195999.5
1434982.8
1100236.6
1388680.0
1242145.5
1084763.1
1100456.4
1258526.6
1300006.6
1298161.5
1300798.0
1287422.4
1421292.5
